719627436447535100,$JJSF,ended the day down
719614954500857900,$INVA,Highest call to put ratio
30091485,$JNUG,Intraday B/O on bull flag;$;$JNUG
10698860,$GOOG,"Google, Inc. completes acquisition of ICOA"
35960005,$TSLA,I can play the 4/30 announcement sell off
719884293732847600,$AMZN,"No break out yet, either direction"
38651699,$SGYP,Go elsewhere
9456018,$AMRN,Patents look strong and com
5934720,$FMCN,back under;$;darn those shorts
710863854381563900,$CMG,Unusual Call Activity
710541216698335200,$CSCO,Agree To Buy
32381426,$BDI,The Baltic Dry Index has only been lower than this 8 days in 30 years
719942280258322400,$NFLX,Had stalled @ 106.44 previously Looking to enter near $106.50
13895720,$SPY,c'mon bulls buy DIPS!
719607804538044400,$EBAY,No more buying
13116484,$VOLC,THIS STOCK HAS A VERY VERY VERY VERY VERY HIGH PROBABILITY OF RALLYING
709948124849115100,$GILD,picked up $CALM target 57 and $GILD target 115;$; has great upside potential
719585827374895100,$VRX,SELL SELL SELL SHORT SELL THESE IDIOTS LEAVE EM HOLDING THE BAG GOING TO END UP LIKE $VRX WORTHLESS BLOATED POS
15715060,$YHOO,A breakout above $29.83 would constitute a technical entry for the short term trader
719890047135281200,$QQQ,red $AAPL dragging down $QQQ
30403288,$GDX,strong move today for the Junior Gold Miners;$;keep an EYE out for a gap fill
19639364,$BIDU,China winners
7678713,$AAPL,"Sorry Longs, Correction mode"
711188520115818500,$TSLA,so I can short
9564221,$ANTH,more good news coming so i'll hold my thirty large
25735517,$PLUG,Nice to see them turn the corner!
719551384249634800,$YHOO,Crazy how CEO Marissa Mayer would receive multiple millions of dollars for failing to turn $YHOO around
719630671220777000,$MRK,Drugs and Biotech Getting Perky
7867073,$MNST,Failed breakouts & failed setups;$;Limping on crutches into next week
5576283,$AAPL,I'm still bullish
710511181027536900,$AAPL,hit my short term target of the 100 SMA
9298895,$NSM,Next long I'm eyeing is
26037247,$SPY,maybe a new buy program
711907079296933900,$DVN,Unusual call buying
24228488,$TROW,Ascending triangle gives a bullish bias to this chart;$;Breakout above 84 will be positive
719493174167625700,$SPX,Iraq Boosts Oil Production to Record
719680445550587900,$DANG,Reasons for caution about Chinese stocks
709779449663721500,$HRTX,Short Setups Looking Nice....Really Nice
719536774821867500,$ANPPF,Buy Call!
11041345,$AAPL,who the hell would touch this right now?
719877375102570500,$FAST,misses by $0.01;$;misses on revenue
710232349779300400,$AAPL,$AAPL using $GOOGL for cloud
719849703106551800,$AMZN,Pie In The Sky
37516896,$MATW,Today's Strong And Under The Radar Stock
8108130,$AAPL,I went long and short in the same acct
38428783,$SGYP,Synergy Pharma Soars 67% Today On Positive Phase 3 Results
709777793798656000,$ASHR,Unusual Call Activity
6307787,$AMT,tight pattern here
29695868,$TXN,Moved Upper Bollinger Band
8412634,$AMZN,breaking
709398151283793900,$TRIP,68 Calls BUYING Activity
6495505,$SINA,Could be some technical sellers;$;shorts getting back in the game
710863854381563900,$C,Unusual Call Activity
5350721,$TNA,Buying;$;puts tomorrow
719881403970818000,$SBUX,good opportunity to BUY
719862035396169700,$CSX,Today after the close $CSX
719530610193137700,$CTRP,breaking out
32430292,$SPY,seems a very strange market;$;the way Oil is controlling the markets
710965451677827100,$M,Top #NetPayoutYields
15804408,$AAPL,Any suggestion what puts to buy
15526518,$CYBX,Anyone know what's up with this big sell off?
38895736,$ITF,3 Top Japan ETFs To Surge Higher In 2H
719593062406598700,$FB,Closed Buy
8701834,$VVUS,bear raid in effect
5662488,$GMCR,There is massive short squeeze opportunity here
31795627,$AKS,teel Revenue Rises 36% on Auto Sector Demand
6178538,$CAT,The Best Stocks for 2012
6202274,$YHOO,Board To Assess Alibaba-Softbank Proposal Further
7842859,$SDS,picking up some speed
39047416,$COWN,Stock is Ripping
20249627,$ACAD,in from 3.61
719584100227526700,$WFM,Whole Foods Market is slated to open doors on May 25
33172382,$BBRY,both 1m/6m trends turn bullish today
11025416,$ARIA,CITI even reconfirmed it's 'Outperform
5704419,$XHB,Will homebuilders lead a sustained stock market rally?
13560345,$AMRN,Full bull call spread ranging
6692038,$JNK,Does not want to go down;$;risk appetite still high
719781150554722300,$JD,Peter Smedley reiterates JD Sports Fashion BUY
12767826,$BHI,Institutions seem to like this class of stocks
719559500852662300,$WYN,Time To Embrace Dividend Growth
708898404181475300,$TSLA,Nobody wants an electric car
34060864,$KNDI,reak that HOD on volume;$;we have a nice consolidation completed for another run
719549030892744700,$AAPL,Stock Climbs as Barron's Sees 40% Upside
29580219,$ARIA,tock is on its way to high;$;Upgrades and more positive news expected
6206304,$AAPL,
708351849796083700,$JBLU,Short Squeeze Ready To Upside w Crossing Important Technical Level
719900573856829400,$NLSN,$NLSN launching a marketing cloud
710857137585528800,$VRX,"addding tsla ss , added small vrx long $TSLA $VRX"
719536774821867500,$LIFE,Buy Call!
30827588,$OIL,"With Oil Prices Down further, Oil Stocks Looking Less Cheap"
26733780,$GTAT,who's buying here and why?
719937548668256300,$RIO,s Anglo American jumps 9%
13084809,$CRUS,Component supplier $CRUS falls for no sale.
719535506980266000,$AMZN,Nice day rally!
10586814,$AAPL,nibbling on a small long;$;buying off 13min charts
8065304,$EFUT,posted buy pm at $4.40
708385672998989800,$YHOO,should fire Marissa Maye
709420584979927000,$STX,SOMEONE is buying BIG;$;here off the lows
18365036,$YELP,looking good
8596164,$SONC,Amazing run since middle of March
719875775097348100,$FB,to generate $895M in revenue
18706410,$SRPT,could be lotto winners
719523999282278400,$ILMN,piper Jeffries raises pt;$;I remain long
20312961,$GE,"I can't understand the logic of shorting this now;$;Oh well, it helps the price go up I guess"
708399906990329900,$T,Rally Friday!;$;#new52weekhighs;$;p over 31%
709893877566582800,$CHKP,ABC Bullish Pattern
13523414,$AL,very nice pattern on the $AL weekly;$;but that pre earnings action Thursday needs to be resolved before
12767826,$FTI,Institutions seem to like this class of stocks
719540465188675600,$SIRI,Lucrative E-Sports Opportunity
719612962013634600,$V,$V has some momentum
719533807897047000,$AMZN,over 225 million new Internet users are being added globally every year
7399381,$SMH,Equity indexes working on a positive engulfing for March
719545584995029000,$AMGN,Big year at $AMGN
710491410789752800,$AMZN,$AMZN dropping ~$7B of market cap;$;because they're losing $400M of $AAPL's business
8067736,$GRPN,$GRPN having a much better day than $FB
36925712,$NFLX,launching in Japan in the fall;$;Think this will be one of fastest launches of any country to date
719586430243090400,$NXPI,Added to nxpi
710793306100228100,$TSE,"Going back in, but slowly"
719515579372077000,$BLUE,Added long at friday close
719535506980266000,$WMT,Nice day rally!
13132243,$XLP,seriously nothing says strong growth like;$;well played
7853493,$SPY,fast 56pc dive
32370562,$GDX,
16084152,$LAMR,Active puts
19034611,$ECA,I wanted to get in this morning but missed it!
10561783,$KCG,bot at 2.24
12134471,$OKSB,clearing new 52-week high from a good base
18526288,$NFLX,short term consolidation then movement higher
34332530,$HCP,Come to the party and buy this;$;gonna give solid gains and a dividend
719523139730993200,$FB,$FB still a dog going much lower this week
719528176096030700,$TSLA,$KNDI China electric car maker. China car sales +7.8%.
10892920,$WPRT,Holy green day batman;$;luv it when a plan comes together
8205873,$GLD,went from 26 to 66
16915153,$JCP,remember she can squeeze as market di
8784472,$AWAY,Needs to make a solid break thru current resistance
21778536,$BAXS,Sometimes I question why I bother in sub $5.00 stocks;$;Retail is so short sighted
15249839,$DIA,RSI lowest level since October 2012
719905644648632300,$ATVI,Announces Record #Esports Viewership
37312789,$NUE,huge buy in all these names
719602897479168000,$GOOGL,decent handle;$;Pretty tight for a month now
32199482,$GILD,Sandbagged the guidance;$;was cautiously optimistic
719486879842902000,$FB,$FB has 20 times the advertisers of $TWTR
20276674,$ARIA,they are all poised to breakout.
719903541167464400,$INFI,
710115038011465700,$SDRL,$SDRL 3.69 long
19869247,$SOX,closed Friday with the RS line in new highs
31015066,$UGAZ,gonna start shorting every 10%
13279906,$QQQ,Large cap tech is finally trying to catch up with the rest of the market
13451840,$ALXA,needs a rush of buyers;$;i like it tho
719669537201725400,$JUNO,$JUNO got some good news today
719915781719347200,$ESRX,has room to go
39047584,$ETRM,Dilution don't scare me!!!
35950566,$CLF,bumped up against resistance 3 times on 5min
719493174167625700,$NUGT,Iraq Boosts Oil Production to Record
15530874,$NVDQ,watch for momentum above
20795798,$TSLA,A 600% Yearly Return Is Not An Ordinary Occurrence
719672950044106800,$TSLA,It's gonna short $TSLA at tomorrow's opening
33674145,$ATHX,sign of a healthy advancing stock that stays above 20dma
5887305,$SPY,down big would be AWESOME
709019023921561600,$ISRG,n a great financial position
21805951,$RNN,it should start going up slowly from now on
719652260322476000,$ICPT,Today's losers
5509901,$T,breakout long;$;through the 100 and 200 MA;$;see it run
37476848,$PX,may have a lower entry point
25145744,$RAD,All my charts are flashing oversold.
5959915,$TSPT,long
710554129844797400,$MDLZ,Trims Its Stake
708381020765052900,$JKHY,Up +13.26%
719564967972765700,$FB,
710496429974888400,$ORCL,5 Best Analyst Rated Stocks
719908259893616600,$AAPL,Will still go down on lack of new products
18405590,$JAZZ,I think $JAZZ has plenty of room to run and lots of momentum to continue pushing it to new highs
9369557,$ASTX,dump it for minor loss
23526008,$WLL,lots of nice setups in Energy ;$;liking Whiting more each day $CRZO too
709439542089158700,$SPY,Lets BURN!
25160682,$TWTR,beat;$;up AH
6929823,$SINA,every time it jumps back in range
711987709972127700,$AAPL,Otherwise long
28703227,$PRGN,A bottom right here?
11107935,$ET,Accumulating
710110155216584700,$CHTR,
32648097,$AAPL,Elon MuskÃ¢â‚¬â„¢s Comparision Of $TSLA With $AAPL DoesnÃ¢â‚¬â„¢t Go Well
709731726726193200,$OUTR,the most trending
719611920110776300,$EBAY,Anyone else see an issue with this. No wonder $ebay stock sucks
710863854381563900,$GOOG,Unusual Call Activity
21856695,$RDEN,"green, lol... make-up to cover ugliness"
709834259687710700,$ASPS,Biggest Market Losers
710863854381563900,$CLF,Unusual Call Activity
32427089,$PPC,Quality Stocks With High Cash Returns
719517217247735800,$HTS,In Play Longs
709834259687710700,$VRX,Biggest Market Losers
719756644968763400,$BAMXY,BMW Takes A Leap Ahead Of Tesla
8504139,$SPY,Short interest increases yet again
719501877843349500,$NFLX,Netflix raising prices for 17m subscribers by $2.
14024460,$SCTY,covered up last of it
710143603524427800,$HD,looking for a sharp move up in equities
719549796994814000,$REGN,Out of $AMGN one year later;$;I'm tired of waiting here
10573348,$TEA,cash & cheap financing is fueling a wave of acquisitions
719623868495728600,$JNPR,Juniper tumbles on Q1 warning
25969840,$AAPL,probably hit a near term high;$;Momentum slowing after a huge run
711745824884187100,$TNET,
39050045,$WX,Decent pull back
719901932169527300,$GOOGL,"Google, Baidu,Tesla On Fast Track To Create 'Robot Cars'"
30919823,$FRO,Cheaper oil will introduce more shipment and higher tanker rates.
9756290,$WYNN,aint bad iether
709803667948318700,$AMZN,$AMZN up 5 points from yesterday's trade entry and alert
38625785,$AMBA,What's behind this drop?
16669526,$EBAY,pure garbage stock
719581208120844300,$SMH,whole Semiconductor space looks interesting
719528734299197400,$FB,"Sells 109,000 Shares of Facebook"
719599233280512000,$ORCL,trails $MSFT $ORCL $GOOG $CRM $ADBE
719582524142403600,$V,short
719880627412148200,$FB,how about a stock split?
709418142645137400,$FB,calls for nice gains;$;Still holding;$;Week made in a morning
719585625859428400,$GOOG,efficient but boring.
16080172,$AMZN,buy point has changed to 319 from 318
35904055,$IBIO,Ibio seems to be gaining big money;$;Shorts will be hurting
719572200051880000,$TSLA,I'm a buyer
719599977480253400,$UA,Stocks Higher In Afternoon Trade
709439542089158700,$AAPL,Lets BURN!
31099441,$AAPL,Now I'm glad I got stopped out
24462309,$BBRY,So far good $BBRY did not break;$;coz I was told that is key support level
34407013,$QLYS,all out for now
710127113127530500,$SCTY,Covered Call
32476166,$UGAZ,I sold half of my $UGAZ Long here
12108658,$BIDU,over 100% upside left from here in next 6 mnths
10310716,$HK,it's been a sinking ship
709749425208320000,$SYMC,Jan-18 6 Put with a big print
12248515,$CLWR,LONGS
22695238,$YELP,Future profits will be huge
31710623,$OCN,Major pump and dump coming this week
6006891,$PKT,biggest St50 gainers
30632010,$UGAZ,wait a little longer before re-entering
17792845,$GLD,possible double bottom set up
12105568,$TZA,Short week next week
719939196627116000,$IGE,Breaking 52 week highs timing looks great now
719599977480253400,$JPM,Higher In Afternoon Trade;$;Buy Point
708351849796083700,$MGM,Short Squeeze Ready To Upside w Crossing Important Technical Level
5960438,$AAPL,buy area now
719762401156034600,$INTC,Begin The Assault On Intel
719585607215808500,$YHOO,Today I bought more
719691311943536600,$AAPL,analysts conjuring up metrics to bring it down and boost their short positions.
708433303922204700,$CMCSA,Surges On Deal
13461331,$STX,If i had to pick one it would be
34779026,$ISIS,This will be a rough climb to the top;$;Many traders and bag holders looking to get out
719599977480253400,$AA,Stocks Higher In Afternoon Trade
24061441,$ISR,bullish pennant/symmetrical triangle b/o in progress;$;Long from $2.66
711377964647129100,$TSLA,Not sure we can see too much $TSLA up side thus week
12824244,$PCLN,NO one Believes in Flyin' anymore
23774048,$TNA,In 73.24
5542818,$AMZN,I am not optimistic;$;fundementals and charts look like poopoo this quarter.
